,index,Driver,Vehicle,Tire,Glider,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,Acceleration,Weight,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling,Traction,MiniTurbo,Total,Balance,AverageSpeed,WeightedSpeed,AverageHandling,WeightedHandling,GroundMastery,WaterMastery,AirMastery,AntiGravityMastery,DriftMastery,CollisionMastery
9615,448556,Dry Bowser,Circuit Special,Slim,Peach Parasol,5.25,4.0,4.5,5.5,2.0,4.5,2.5,2.5,2.5,2.25,1.5,2.0,39.0,3.5978911986193483,4.8125,5.0,2.4375,2.425,3.875,3.25,3.5,3.875,1.9791666666666667,3.5
9616,464278,Bowser,Circuit Special,Slim,Peach Parasol,5.25,4.0,4.5,5.5,2.0,4.75,2.25,2.25,2.25,2.0,1.25,2.0,38.0,3.491187502863543,4.8125,5.0,2.1875,2.175,3.75,3.125,3.375,3.75,1.8125,3.5
9617,447526,Dry Bowser,Mach 8,Slick,Wario Wing,5.25,4.0,4.75,5.75,2.0,5.0,2.25,1.75,2.0,2.5,2.0,2.0,39.25,3.4572076182021987,4.9375,5.1,2.125,2.2,3.75,2.875,3.375,4.125,2.0416666666666665,3.625
9618,462233,Bowser,Mach 8,Slick,Wario Wing,5.25,4.0,4.75,5.75,2.0,5.25,2.0,1.5,1.75,2.25,1.75,2.0,38.25,3.34125937695327,4.9375,5.1,1.875,1.95,3.625,2.75,3.25,4.0,1.875,3.625
9619,400780,Donkey Kong,Steel Driver,Slick,Wario Wing,5.25,4.25,3.5,4.75,1.75,5.0,2.25,2.75,2.0,2.0,1.5,1.75,36.75,3.589306263506562,4.4375,4.725,2.25,2.25,3.75,3.5,2.75,3.375,1.8333333333333333,3.625
9620,343339,Metal Mario,Badwagon,Metal,Super Glider,5.25,4.25,4.0,3.75,1.25,5.5,2.25,2.25,1.75,2.25,3.0,1.25,36.75,3.5301321951834024,4.3125,4.475,2.125,2.2,3.75,3.25,2.875,3.0,2.125,3.875
9621,409910,Donkey Kong,Badwagon,Metal,Peach Parasol,5.25,4.25,4.0,4.25,1.5,5.0,2.0,2.25,1.75,1.75,2.5,1.5,36.0,3.5658388577924085,4.4375,4.625,1.9375,1.95,3.625,3.25,2.875,3.0,1.9791666666666667,3.5
9622,406253,Donkey Kong,Circuit Special,Metal,Cloud Glider,5.25,4.25,4.25,4.5,1.75,4.5,2.25,2.0,1.75,2.25,1.75,1.75,36.25,3.616417966861292,4.5625,4.725,2.0625,2.15,3.75,3.125,3.0,3.375,1.8541666666666667,3.375
9623,448961,Dry Bowser,Badwagon,Monster,Wario Wing,5.25,4.25,4.25,4.75,1.5,5.5,1.25,1.75,1.5,1.25,4.0,1.5,36.75,3.270821924097516,4.625,4.8,1.4375,1.375,3.25,3.0,2.875,3.0,2.3125,3.375
9624,462772,Bowser,Badwagon,Monster,Wario Wing,5.25,4.25,4.25,4.75,1.5,5.75,1.0,1.5,1.25,1.0,3.75,1.5,35.75,3.161465710590816,4.625,4.8,1.1875,1.125,3.125,2.875,2.75,2.875,2.145833333333333,3.375
9625,409974,Donkey Kong,Badwagon,Slim,Super Glider,5.25,4.25,4.25,4.75,1.75,4.5,2.5,2.5,2.5,2.5,2.5,1.75,39.0,3.752274797153564,4.625,4.8,2.5,2.5,3.875,3.375,3.375,3.625,2.25,3.5
9626,406114,Donkey Kong,Circuit Special,Off-Road,Wario Wing,5.25,4.25,4.25,4.75,2.25,4.75,2.0,2.0,1.75,2.25,2.5,1.75,37.75,3.63294305277004,4.625,4.8,2.0,2.05,3.625,3.125,3.0,3.5,2.083333333333333,3.375
9627,401587,Donkey Kong,Circuit Special,Retro Off-Road,Wario Wing,5.25,4.25,4.25,4.75,2.25,4.75,2.0,2.0,2.0,2.25,2.5,1.75,38.0,3.654412373493997,4.625,4.8,2.0625,2.075,3.625,3.125,3.125,3.5,2.1041666666666665,3.375
9628,457078,Dry Bowser,Badwagon,Slim,Peach Parasol,5.25,4.25,4.25,5.25,1.75,4.75,2.25,2.5,2.5,2.0,2.5,1.75,39.0,3.618301440584485,4.75,4.95,2.3125,2.25,3.75,3.375,3.375,3.625,2.1875,3.5
9629,462962,Bowser,Badwagon,Slim,Peach Parasol,5.25,4.25,4.25,5.25,1.75,5.0,2.0,2.25,2.25,1.75,2.25,1.75,38.0,3.513953791656083,4.75,4.95,2.0625,2.0,3.625,3.25,3.25,3.5,2.020833333333333,3.5
9630,454447,Dry Bowser,Prancer,Slick,Cloud Glider,5.25,4.25,4.25,5.25,2.0,4.0,2.5,1.75,2.5,2.25,1.75,2.0,37.75,3.64546916318646,4.75,4.95,2.25,2.275,3.875,3.0,3.375,3.75,2.0,3.25
9631,467521,Bowser,Prancer,Slick,Cloud Glider,5.25,4.25,4.25,5.25,2.0,4.25,2.25,1.5,2.25,2.0,1.5,2.0,36.75,3.541774895790964,4.75,4.95,2.0,2.025,3.75,2.875,3.25,3.625,1.8333333333333333,3.25
9632,453222,Dry Bowser,Circuit Special,Monster,Super Glider,5.25,4.25,4.5,4.75,1.75,5.0,1.5,1.5,1.5,1.75,3.25,1.75,36.75,3.4220086127669083,4.6875,4.825,1.5625,1.575,3.375,2.875,3.0,3.25,2.1875,3.25
9633,464252,Bowser,Circuit Special,Monster,Super Glider,5.25,4.25,4.5,4.75,1.75,5.25,1.25,1.25,1.25,1.5,3.0,1.75,35.75,3.306233576619935,4.6875,4.825,1.3125,1.325,3.25,2.75,2.875,3.125,2.020833333333333,3.25
9634,446939,Dry Bowser,Standard Kart,Slick,Super Glider,5.25,4.25,4.5,5.0,2.25,4.5,2.5,1.5,2.25,2.5,2.0,2.0,38.5,3.6355431761164354,4.75,4.9,2.1875,2.275,3.875,2.875,3.375,3.75,2.0625,3.5
9635,458708,Bowser,Standard Kart,Slick,Super Glider,5.25,4.25,4.5,5.0,2.25,4.75,2.25,1.25,2.0,2.25,1.75,2.0,37.5,3.520980054225096,4.75,4.9,1.9375,2.025,3.75,2.75,3.25,3.625,1.8958333333333333,3.5
9636,453187,Dry Bowser,Circuit Special,Slim,Cloud Glider,5.25,4.25,4.5,5.5,2.0,4.25,2.5,2.25,2.5,2.5,1.75,2.0,39.25,3.628793110674639,4.875,5.05,2.4375,2.45,3.875,3.25,3.5,4.0,2.0625,3.375
9637,460311,Bowser,Circuit Special,Slim,Cloud Glider,5.25,4.25,4.5,5.5,2.0,4.5,2.25,2.0,2.25,2.25,1.5,2.0,38.25,3.5262717346810506,4.875,5.05,2.1875,2.2,3.75,3.125,3.375,3.875,1.8958333333333333,3.375
9638,403909,Donkey Kong,Bounder,Metal,Wario Wing,5.25,4.25,4.75,4.25,1.75,4.75,2.75,2.5,2.0,2.25,1.25,2.0,37.75,3.6000879356621045,4.625,4.7,2.375,2.475,4.0,3.375,3.375,3.25,1.875,3.75
9639,411091,Donkey Kong,Blue Falcon,Metal,Wario Wing,5.25,4.25,4.75,4.5,2.0,4.25,2.5,2.75,1.75,2.75,2.0,2.0,38.75,3.7276617207009375,4.6875,4.775,2.4375,2.55,3.875,3.5,3.25,3.625,2.145833333333333,3.375
9640,450476,Dry Bowser,Mach 8,Slick,Super Glider,5.25,4.25,4.75,5.5,2.0,4.75,2.25,1.5,2.0,2.75,2.25,2.0,39.25,3.5058510580915767,4.9375,5.075,2.125,2.225,3.75,2.875,3.375,4.125,2.125,3.5
9641,462378,Bowser,Mach 8,Slick,Super Glider,5.25,4.25,4.75,5.5,2.0,5.0,2.0,1.25,1.75,2.5,2.0,2.0,38.25,3.3934615133489925,4.9375,5.075,1.875,1.975,3.625,2.75,3.25,4.0,1.9583333333333333,3.5
9642,452477,Dry Bowser,Circuit Special,Normal,Wario Wing,5.25,4.25,5.0,5.0,2.25,4.75,2.25,2.25,2.0,2.25,2.5,2.0,39.75,3.6177875114019686,4.875,4.95,2.1875,2.225,3.75,3.25,3.5,3.625,2.2291666666666665,3.5
9643,460373,Bowser,Circuit Special,Normal,Wario Wing,5.25,4.25,5.0,5.0,2.25,5.0,2.0,2.0,1.75,2.0,2.25,2.0,38.75,3.5020531728496844,4.875,4.95,1.9375,1.975,3.625,3.125,3.375,3.5,2.0625,3.5
9644,456423,Dry Bowser,Bounder,Slim,Wario Wing,5.25,4.25,5.0,5.25,2.0,4.5,3.0,2.75,2.75,2.5,1.25,2.25,40.75,3.616417966861292,4.9375,5.025,2.75,2.775,4.125,3.5,3.875,3.875,2.083333333333333,3.75
9645,462079,Bowser,Bounder,Slim,Wario Wing,5.25,4.25,5.0,5.25,2.0,4.75,2.75,2.5,2.5,2.25,1.0,2.25,39.75,3.5147505566097967,4.9375,5.025,2.5,2.525,4.0,3.375,3.75,3.75,1.9166666666666667,3.75
9646,452076,Dry Bowser,Blue Falcon,Slim,Wario Wing,5.25,4.25,5.0,5.5,2.25,4.0,2.75,3.0,2.5,3.0,2.0,2.25,41.75,3.7366245909301448,5.0,5.1,2.8125,2.85,4.0,3.625,3.75,4.25,2.3541666666666665,3.375
9647,469949,Bowser,Blue Falcon,Slim,Wario Wing,5.25,4.25,5.0,5.5,2.25,4.25,2.5,2.75,2.25,2.75,1.75,2.25,40.75,3.64546916318646,5.0,5.1,2.5625,2.6,3.875,3.5,3.625,4.125,2.1875,3.375
9648,400790,Donkey Kong,Steel Driver,Slick,Super Glider,5.25,4.5,3.5,4.5,1.75,4.75,2.25,2.5,2.0,2.25,1.75,1.75,36.75,3.65529236026427,4.4375,4.7,2.25,2.275,3.75,3.5,2.75,3.375,1.9166666666666667,3.5
9649,447822,Dry Bowser,Steel Driver,Slick,Peach Parasol,5.25,4.5,3.5,5.0,1.75,5.0,2.0,2.5,2.0,1.75,1.75,1.75,36.75,3.5224213603453665,4.5625,4.85,2.0625,2.025,3.625,3.5,2.75,3.375,1.8541666666666667,3.5
9650,469578,Bowser,Steel Driver,Slick,Peach Parasol,5.25,4.5,3.5,5.0,1.75,5.25,1.75,2.25,1.75,1.5,1.5,1.75,35.75,3.406482117318967,4.5625,4.85,1.8125,1.775,3.5,3.375,2.625,3.25,1.6875,3.5
9651,404199,Donkey Kong,Badwagon,Metal,Cloud Glider,5.25,4.5,4.0,4.25,1.5,4.75,2.0,2.0,1.75,2.0,2.75,1.5,36.25,3.583946211002797,4.5,4.675,1.9375,1.975,3.625,3.25,2.875,3.125,2.0625,3.375
9652,402007,Donkey Kong,Badwagon,Off-Road,Wario Wing,5.25,4.5,4.0,4.5,2.0,5.0,1.75,2.0,1.75,2.0,3.5,1.5,37.75,3.556132350982685,4.5625,4.75,1.875,1.875,3.5,3.25,2.875,3.25,2.2916666666666665,3.375
9653,402173,Donkey Kong,Badwagon,Retro Off-Road,Wario Wing,5.25,4.5,4.0,4.5,2.0,5.0,1.75,2.0,2.0,2.0,3.5,1.5,38.0,3.5764427824933938,4.5625,4.75,1.9375,1.9,3.5,3.25,3.0,3.25,2.3125,3.375
9654,451164,Dry Bowser,Badwagon,Monster,Super Glider,5.25,4.5,4.25,4.5,1.5,5.25,1.25,1.5,1.5,1.5,4.25,1.5,36.75,3.29397791232459,4.625,4.775,1.4375,1.4,3.25,3.0,2.875,3.0,2.395833333333333,3.25
9655,460866,Bowser,Badwagon,Monster,Super Glider,5.25,4.5,4.25,4.5,1.5,5.5,1.0,1.25,1.25,1.25,4.0,1.5,35.75,3.189492997511304,4.625,4.775,1.1875,1.15,3.125,2.875,2.75,2.875,2.2291666666666665,3.25
9656,401408,Donkey Kong,Circuit Special,Off-Road,Super Glider,5.25,4.5,4.25,4.5,2.25,4.5,2.0,1.75,1.75,2.5,2.75,1.75,37.75,3.6623530950119,4.625,4.775,2.0,2.075,3.625,3.125,3.0,3.5,2.1666666666666665,3.25
9657,405704,Donkey Kong,Circuit Special,Retro Off-Road,Super Glider,5.25,4.5,4.25,4.5,2.25,4.5,2.0,1.75,2.0,2.5,2.75,1.75,38.0,3.6843022360509217,4.625,4.775,2.0625,2.1,3.625,3.125,3.125,3.5,2.1875,3.25
9658,448458,Dry Bowser,Circuit Special,Off-Road,Peach Parasol,5.25,4.5,4.25,5.0,2.25,4.75,1.75,1.75,1.75,2.0,2.75,1.75,37.75,3.536588926618029,4.75,4.925,1.8125,1.825,3.5,3.125,3.0,3.5,2.1041666666666665,3.25
9659,453286,Dry Bowser,Circuit Special,Retro Off-Road,Peach Parasol,5.25,4.5,4.25,5.0,2.25,4.75,1.75,1.75,2.0,2.0,2.75,1.75,38.0,3.5566243270259355,4.75,4.925,1.875,1.85,3.5,3.125,3.125,3.5,2.125,3.25
9660,464916,Bowser,Circuit Special,Off-Road,Peach Parasol,5.25,4.5,4.25,5.0,2.25,5.0,1.5,1.5,1.5,1.75,2.5,1.75,36.75,3.4184120465350483,4.75,4.925,1.5625,1.575,3.375,3.0,2.875,3.375,1.9375,3.25
9661,464502,Bowser,Circuit Special,Retro Off-Road,Peach Parasol,5.25,4.5,4.25,5.0,2.25,5.0,1.5,1.5,1.75,1.75,2.5,1.75,37.0,3.4393571643050223,4.75,4.925,1.625,1.6,3.375,3.0,3.0,3.375,1.9583333333333333,3.25
9662,449141,Dry Bowser,Badwagon,Slim,Cloud Glider,5.25,4.5,4.25,5.25,1.75,4.5,2.25,2.25,2.5,2.25,2.75,1.75,39.25,3.6371056311635663,4.8125,5.0,2.3125,2.275,3.75,3.375,3.375,3.75,2.270833333333333,3.375
9663,460741,Bowser,Badwagon,Slim,Cloud Glider,5.25,4.5,4.25,5.25,1.75,4.75,2.0,2.0,2.25,2.0,2.5,1.75,38.25,3.5378836944657612,4.8125,5.0,2.0625,2.025,3.625,3.25,3.25,3.625,2.1041666666666665,3.375
9664,403147,Donkey Kong,Bounder,Metal,Super Glider,5.25,4.5,4.75,4.0,1.75,4.5,2.75,2.25,2.0,2.5,1.5,2.0,37.75,3.6496703545003717,4.625,4.675,2.375,2.5,4.0,3.375,3.375,3.25,1.9583333333333333,3.625
9665,408907,Donkey Kong,Prancer,Metal,Wario Wing,5.25,4.5,4.75,4.25,1.75,4.5,2.75,2.75,2.25,2.0,1.75,2.0,38.5,3.669273381444057,4.6875,4.75,2.4375,2.475,4.0,3.625,3.5,3.125,2.0625,3.625
9666,405079,Donkey Kong,Blue Falcon,Metal,Super Glider,5.25,4.5,4.75,4.25,2.0,4.0,2.5,2.5,1.75,3.0,2.25,2.0,38.75,3.7593150108007904,4.6875,4.75,2.4375,2.575,3.875,3.5,3.25,3.625,2.2291666666666665,3.25
9667,450776,Dry Bowser,Bounder,Metal,Peach Parasol,5.25,4.5,4.75,4.5,1.75,4.75,2.5,2.25,2.0,2.0,1.5,2.0,37.75,3.552202561045771,4.75,4.825,2.1875,2.25,3.875,3.375,3.375,3.25,1.8958333333333333,3.625
9668,468124,Bowser,Bounder,Metal,Peach Parasol,5.25,4.5,4.75,4.5,1.75,5.0,2.25,2.0,1.75,1.75,1.25,2.0,36.75,3.4364776072191123,4.75,4.825,1.9375,2.0,3.75,3.25,3.25,3.125,1.7291666666666667,3.625
9669,458300,Dry Bowser,Blue Falcon,Metal,Peach Parasol,5.25,4.5,4.75,4.75,2.0,4.25,2.25,2.5,1.75,2.5,2.25,2.0,38.75,3.666607482374149,4.8125,4.9,2.25,2.325,3.75,3.5,3.25,3.625,2.1666666666666665,3.25
9670,463712,Bowser,Blue Falcon,Metal,Peach Parasol,5.25,4.5,4.75,4.75,2.0,4.5,2.0,2.25,1.5,2.25,2.0,2.0,37.75,3.5600728659007945,4.8125,4.9,2.0,2.075,3.625,3.375,3.125,3.5,2.0,3.25
9671,451259,Dry Bowser,Badwagon,Normal,Wario Wing,5.25,4.5,4.75,4.75,2.0,5.0,2.0,2.25,2.0,2.0,3.5,1.75,39.75,3.5653437218749446,4.8125,4.9,2.0625,2.05,3.625,3.375,3.375,3.375,2.4375,3.5
9672,468792,Bowser,Badwagon,Normal,Wario Wing,5.25,4.5,4.75,4.75,2.0,5.25,1.75,2.0,1.75,1.75,3.25,1.75,38.75,3.4572076182021982,4.8125,4.9,1.8125,1.8,3.5,3.25,3.25,3.25,2.270833333333333,3.5
9673,452718,Dry Bowser,Circuit Special,Normal,Super Glider,5.25,4.5,5.0,4.75,2.25,4.5,2.25,2.0,2.0,2.5,2.75,2.0,39.75,3.65529236026427,4.875,4.925,2.1875,2.25,3.75,3.25,3.5,3.625,2.3125,3.375
9674,460267,Bowser,Circuit Special,Normal,Super Glider,5.25,4.5,5.0,4.75,2.25,4.75,2.0,1.75,1.75,2.25,2.5,2.0,38.75,3.5443748088983567,4.875,4.925,1.9375,2.0,3.625,3.125,3.375,3.5,2.145833333333333,3.375
9675,450168,Dry Bowser,Bounder,Slim,Super Glider,5.25,4.5,5.0,5.0,2.0,4.25,3.0,2.5,2.75,2.75,1.5,2.25,40.75,3.679452879685962,4.9375,5.0,2.75,2.8,4.125,3.5,3.875,3.875,2.1666666666666665,3.625
9676,468177,Bowser,Bounder,Slim,Super Glider,5.25,4.5,5.0,5.0,2.0,4.5,2.75,2.25,2.5,2.5,1.25,2.25,39.75,3.581273778733511,4.9375,5.0,2.5,2.55,4.0,3.375,3.75,3.75,2.0,3.625
9677,449285,Dry Bowser,Prancer,Slim,Wario Wing,5.25,4.5,5.0,5.25,2.0,4.25,3.0,3.0,3.0,2.25,1.75,2.25,41.5,3.682144763548581,5.0,5.075,2.8125,2.775,4.125,3.75,4.0,3.75,2.270833333333333,3.625
9678,467658,Bowser,Prancer,Slim,Wario Wing,5.25,4.5,5.0,5.25,2.0,4.5,2.75,2.75,2.75,2.0,1.5,2.25,40.5,3.587796692463092,5.0,5.075,2.5625,2.525,4.0,3.625,3.875,3.625,2.1041666666666665,3.625
9679,451920,Dry Bowser,Blue Falcon,Slim,Super Glider,5.25,4.5,5.0,5.25,2.25,3.75,2.75,2.75,2.5,3.25,2.25,2.25,41.75,3.782428211313164,5.0,5.075,2.8125,2.875,4.0,3.625,3.75,4.25,2.4375,3.25
9680,463776,Bowser,Blue Falcon,Slim,Super Glider,5.25,4.5,5.0,5.25,2.25,4.0,2.5,2.5,2.25,3.0,2.0,2.25,40.75,3.696777013893957,5.0,5.075,2.5625,2.625,3.875,3.5,3.625,4.125,2.270833333333333,3.25
9681,457969,Dry Bowser,Steel Driver,Slick,Cloud Glider,5.25,4.75,3.5,5.0,1.75,4.75,2.0,2.25,2.0,2.0,2.0,1.75,37.0,3.5526932012538017,4.625,4.9,2.0625,2.05,3.625,3.5,2.75,3.5,1.9375,3.375
9682,459583,Bowser,Steel Driver,Slick,Cloud Glider,5.25,4.75,3.5,5.0,1.75,5.0,1.75,2.0,1.75,1.75,1.75,1.75,36.0,3.4405712001446878,4.625,4.9,1.8125,1.8,3.5,3.375,2.625,3.375,1.7708333333333333,3.375
9683,401999,Donkey Kong,Badwagon,Off-Road,Super Glider,5.25,4.75,4.0,4.25,2.0,4.75,1.75,1.75,1.75,2.25,3.75,1.5,37.75,3.567986425068576,4.5625,4.725,1.875,1.9,3.5,3.25,2.875,3.25,2.375,3.25
9684,402134,Donkey Kong,Badwagon,Retro Off-Road,Super Glider,5.25,4.75,4.0,4.25,2.0,4.75,1.75,1.75,2.0,2.25,3.75,1.5,38.0,3.5884674136158803,4.5625,4.725,1.9375,1.925,3.5,3.25,3.0,3.25,2.395833333333333,3.25
9685,456984,Dry Bowser,Badwagon,Off-Road,Peach Parasol,5.25,4.75,4.0,4.75,2.0,5.0,1.5,1.75,1.75,1.75,3.75,1.5,37.75,3.4425460267513914,4.6875,4.875,1.6875,1.65,3.375,3.25,2.875,3.25,2.3125,3.25
9686,457152,Dry Bowser,Badwagon,Retro Off-Road,Peach Parasol,5.25,4.75,4.0,4.75,2.0,5.0,1.5,1.75,2.0,1.75,3.75,1.5,38.0,3.461356362758341,4.6875,4.875,1.75,1.675,3.375,3.25,3.0,3.25,2.333333333333333,3.25
9687,462860,Bowser,Badwagon,Off-Road,Peach Parasol,5.25,4.75,4.0,4.75,2.0,5.25,1.25,1.5,1.5,1.5,3.5,1.5,36.75,3.3344227045037127,4.6875,4.875,1.4375,1.4,3.25,3.125,2.75,3.125,2.145833333333333,3.25
9688,463030,Bowser,Badwagon,Retro Off-Road,Peach Parasol,5.25,4.75,4.0,4.75,2.0,5.25,1.25,1.5,1.75,1.5,3.5,1.5,37.0,3.354298528489042,4.6875,4.875,1.5,1.425,3.25,3.125,2.875,3.125,2.1666666666666665,3.25
9689,453153,Dry Bowser,Circuit Special,Off-Road,Cloud Glider,5.25,4.75,4.25,5.0,2.25,4.5,1.75,1.5,1.75,2.25,3.0,1.75,38.0,3.5331955987538244,4.8125,4.975,1.8125,1.85,3.5,3.125,3.0,3.625,2.1875,3.125
9690,452733,Dry Bowser,Circuit Special,Retro Off-Road,Cloud Glider,5.25,4.75,4.25,5.0,2.25,4.5,1.75,1.5,2.0,2.25,3.0,1.75,38.25,3.553511304760889,4.8125,4.975,1.875,1.875,3.5,3.125,3.125,3.625,2.208333333333333,3.125
9691,464913,Bowser,Circuit Special,Off-Road,Cloud Glider,5.25,4.75,4.25,5.0,2.25,4.75,1.5,1.25,1.5,2.0,2.75,1.75,37.0,3.4212586524625883,4.8125,4.975,1.5625,1.6,3.375,3.0,2.875,3.5,2.020833333333333,3.125
9692,460347,Bowser,Circuit Special,Retro Off-Road,Cloud Glider,5.25,4.75,4.25,5.0,2.25,4.75,1.5,1.25,1.75,2.0,2.75,1.75,37.25,3.4425460267513914,4.8125,4.975,1.625,1.625,3.375,3.0,3.0,3.5,2.0416666666666665,3.125
9693,407260,Donkey Kong,Prancer,Metal,Super Glider,5.25,4.75,4.75,4.0,1.75,4.25,2.75,2.5,2.25,2.25,2.0,2.0,38.5,3.7126783736389055,4.6875,4.725,2.4375,2.5,4.0,3.625,3.5,3.125,2.145833333333333,3.5
9694,450189,Dry Bowser,Bounder,Metal,Cloud Glider,5.25,4.75,4.75,4.5,1.75,4.5,2.5,2.0,2.0,2.25,1.75,2.0,38.0,3.5764427824933938,4.8125,4.875,2.1875,2.275,3.875,3.375,3.375,3.375,1.9791666666666667,3.5
9695,455780,Dry Bowser,Prancer,Metal,Peach Parasol,5.25,4.75,4.75,4.5,1.75,4.5,2.5,2.5,2.25,1.75,2.0,2.0,38.5,3.6066989274432175,4.8125,4.875,2.25,2.25,3.875,3.625,3.5,3.125,2.083333333333333,3.5
9696,462125,Bowser,Bounder,Metal,Cloud Glider,5.25,4.75,4.75,4.5,1.75,4.75,2.25,1.75,1.75,2.0,1.5,2.0,37.0,3.4650535494485135,4.8125,4.875,1.9375,2.025,3.75,3.25,3.25,3.25,1.8125,3.5
9697,466066,Bowser,Prancer,Metal,Peach Parasol,5.25,4.75,4.75,4.5,1.75,4.75,2.25,2.25,2.0,1.5,1.75,2.0,37.5,3.4981072547675653,4.8125,4.875,2.0,2.0,3.75,3.5,3.375,3.0,1.9166666666666667,3.5
9698,451153,Dry Bowser,Badwagon,Normal,Super Glider,5.25,4.75,4.75,4.5,2.0,4.75,2.0,2.0,2.0,2.25,3.75,1.75,39.75,3.585284320244716,4.8125,4.875,2.0625,2.075,3.625,3.375,3.375,3.375,2.520833333333333,3.375
9699,462759,Bowser,Badwagon,Normal,Super Glider,5.25,4.75,4.75,4.5,2.0,5.0,1.75,1.75,1.75,2.0,3.5,1.75,38.75,3.4832063822695334,4.8125,4.875,1.8125,1.825,3.5,3.25,3.25,3.25,2.3541666666666665,3.375
9700,458297,Dry Bowser,Blue Falcon,Metal,Cloud Glider,5.25,4.75,4.75,4.75,2.0,4.0,2.25,2.25,1.75,2.75,2.5,2.0,39.0,3.668561953102108,4.875,4.95,2.25,2.35,3.75,3.5,3.25,3.75,2.25,3.125
9701,463881,Bowser,Blue Falcon,Metal,Cloud Glider,5.25,4.75,4.75,4.75,2.0,4.25,2.0,2.0,1.5,2.5,2.25,2.0,38.0,3.568482475048795,4.875,4.95,2.0,2.1,3.625,3.375,3.125,3.625,2.083333333333333,3.125
9702,450809,Dry Bowser,Bounder,Off-Road,Wario Wing,5.25,4.75,4.75,4.75,2.25,4.75,2.25,2.0,2.0,2.25,2.5,2.0,39.5,3.6107828670707214,4.875,4.95,2.125,2.175,3.75,3.375,3.375,3.5,2.208333333333333,3.5
9703,450349,Dry Bowser,Bounder,Retro Off-Road,Wario Wing,5.25,4.75,4.75,4.75,2.25,4.75,2.25,2.0,2.25,2.25,2.5,2.0,39.75,3.630175027769805,4.875,4.95,2.1875,2.2,3.75,3.375,3.5,3.5,2.2291666666666665,3.5
9704,461974,Bowser,Bounder,Off-Road,Wario Wing,5.25,4.75,4.75,4.75,2.25,5.0,2.0,1.75,1.75,2.0,2.25,2.0,38.5,3.4930715566645727,4.875,4.95,1.875,1.925,3.625,3.25,3.25,3.375,2.0416666666666665,3.5
9705,462739,Bowser,Bounder,Retro Off-Road,Wario Wing,5.25,4.75,4.75,4.75,2.25,5.0,2.0,1.75,2.0,2.0,2.25,2.0,38.75,3.513475937672456,4.875,4.95,1.9375,1.95,3.625,3.25,3.375,3.375,2.0625,3.5
9706,458159,Dry Bowser,Blue Falcon,Off-Road,Wario Wing,5.25,4.75,4.75,5.0,2.5,4.25,2.0,2.25,1.75,2.75,3.25,2.0,40.5,3.666429945256308,4.9375,5.025,2.1875,2.25,3.625,3.5,3.25,3.875,2.4791666666666665,3.125
9707,458278,Dry Bowser,Blue Falcon,Retro Off-Road,Wario Wing,5.25,4.75,4.75,5.0,2.5,4.25,2.0,2.25,2.0,2.75,3.25,2.0,40.75,3.6924244618842135,4.9375,5.025,2.25,2.275,3.625,3.5,3.375,3.875,2.5,3.125
9708,469921,Bowser,Blue Falcon,Off-Road,Wario Wing,5.25,4.75,4.75,5.0,2.5,4.5,1.75,2.0,1.5,2.5,3.0,2.0,39.5,3.562541173185166,4.9375,5.025,1.9375,2.0,3.5,3.375,3.125,3.75,2.3125,3.125
9709,470047,Bowser,Blue Falcon,Retro Off-Road,Wario Wing,5.25,4.75,4.75,5.0,2.5,4.5,1.75,2.0,1.75,2.5,3.0,2.0,39.75,3.589306263506562,4.9375,5.025,2.0,2.025,3.5,3.375,3.25,3.75,2.333333333333333,3.125
9710,447127,Dry Bowser,Standard Kart,Metal,Wario Wing,5.25,4.75,5.0,4.5,2.0,5.0,2.5,2.25,2.0,2.0,2.25,2.0,39.5,3.562541173185166,4.875,4.9,2.1875,2.25,3.875,3.5,3.5,3.25,2.145833333333333,3.75
9711,458712,Bowser,Standard Kart,Metal,Wario Wing,5.25,4.75,5.0,4.5,2.0,5.25,2.25,2.0,1.75,1.75,2.0,2.0,38.5,3.4448277889376344,4.875,4.9,1.9375,2.0,3.75,3.375,3.375,3.125,1.9791666666666667,3.75
9712,454426,Dry Bowser,Prancer,Slim,Super Glider,5.25,4.75,5.0,5.0,2.0,4.0,3.0,2.75,3.0,2.5,2.0,2.25,41.5,3.739438557025025,5.0,5.05,2.8125,2.8,4.125,3.75,4.0,3.75,2.3541666666666665,3.5
9713,467598,Bowser,Prancer,Slim,Super Glider,5.25,4.75,5.0,5.0,2.0,4.25,2.75,2.5,2.75,2.25,1.75,2.25,40.5,3.649495043932221,5.0,5.05,2.5625,2.55,4.0,3.625,3.875,3.625,2.1875,3.5
9714,458595,Dry Bowser,Mach 8,Metal,Wario Wing,5.25,4.75,5.25,5.0,1.75,5.25,2.25,2.25,1.75,2.25,2.5,2.0,40.25,3.4389021442742562,5.0625,5.075,2.125,2.2,3.75,3.5,3.5,3.625,2.208333333333333,3.75
9715,459468,Bowser,Mach 8,Metal,Wario Wing,5.25,4.75,5.25,5.0,1.75,5.5,2.0,2.0,1.5,2.0,2.25,2.0,39.25,3.3230901887246542,5.0625,5.075,1.875,1.95,3.625,3.375,3.375,3.5,2.0416666666666665,3.75
